Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
598,Success,15,18,1,0,3.236,0.217,0.09,,0.285,,0.55,,2.093,,,,,,,,,,,,,,,,,,,,,,,,
599,Success,20,16,1,1,8.039,0.019,0.092,0.032,0.61,0.06,,0.316,,0.662,,6.248,,,,,,,,,,,,,,,,,,,,,
600,Success,17,22,1,3,151.529,0.048,0.103,0.088,0.251,1.111,0.501,,0.988,,1.991,,8.795,,17.746,,119.905,,,,,,,,,,,,,,,,
601,Success,15,17,0,1,1.645,0.199,0.088,,0.227,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Success,15,16,0,0,0.894,0.199,0.111,,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Success,16,16,1,0,1.342,0.043,0.103,0.618,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Success,15,21,1,1,46.435,0.345,0.093,,0.235,,0.449,,0.894,,1.883,,8.375,,34.162,,,,,,,,,,,,,,,,,,
605,Success,16,17,1,3,2.694,0.027,0.109,0.621,0.257,,1.681,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Success,15,20,1,0,17.041,0.347,0.108,,0.261,,0.499,,1.011,,2.024,,12.79,,,,,,,,,,,,,,,,,,,,
607,Success,15,17,0,0,1.589,0.199,0.093,,0.233,,1.064,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Success,15,15,2,0,0.938,0.642,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Success,15,17,1,0,1.783,0.347,0.108,,0.264,,1.065,,,,,,,,,,,,,,,,,,,,,,,,,,
610,Success,15,15,1,0,0.516,0.219,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Success,18,17,1,1,4.279,0.021,0.129,0.044,0.293,0.082,1.561,2.15,,,,,,,,,,,,,,,,,,,,,,,,,
612,Success,17,16,1,2,2.264,0.015,0.086,0.027,1.421,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Success,15,15,1,1,0.531,0.217,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Success,16,16,1,1,1.393,0.033,0.099,0.396,0.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Success,17,15,1,1,1.474,0.015,0.313,0.028,,1.118,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Success,15,17,0,1,2.134,0.2,0.112,,0.267,,1.556,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Success,15,16,1,1,0.947,0.218,0.092,,0.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Success,15,18,1,0,3.159,0.234,0.086,,0.226,,0.539,,2.073,,,,,,,,,,,,,,,,,,,,,,,,
619,Success,15,17,1,1,2.246,0.346,0.099,,0.248,,1.553,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Success,15,15,2,2,0.743,0.382,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Success,16,17,3,1,2.985,0.026,0.092,1.429,0.271,,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Success,15,15,0,2,0.716,0.198,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Success,17,15,0,1,1.195,0.03,0.462,0.054,,0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Success,16,17,1,3,2.876,0.034,0.099,0.41,0.241,,2.093,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Success,15,16,0,1,1.191,0.199,0.126,,0.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Success,19,16,2,1,6.779,0.026,0.116,0.047,0.85,0.099,,0.19,,5.45,,,,,,,,,,,,,,,,,,,,,,,
627,Success,20,16,0,1,6.726,0.022,0.093,0.046,0.858,0.091,,0.162,,0.36,,5.095,,,,,,,,,,,,,,,,,,,,,
628,Success,22,15,3,3,74.014,0.037,0.464,0.066,,0.139,,0.266,,0.564,,1.147,,2.501,,68.83,,,,,,,,,,,,,,,,,
629,Success,15,15,2,1,0.725,0.401,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Success,15,16,1,2,1.569,0.347,0.122,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Success,15,18,0,1,4.097,0.199,0.113,,0.273,,0.534,,2.979,,,,,,,,,,,,,,,,,,,,,,,,
632,Success,15,17,1,0,1.742,0.346,0.098,,0.239,,1.059,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Success,15,16,0,0,0.866,0.198,0.088,,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Success,16,15,0,1,0.718,0.043,0.317,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Success,16,16,1,1,1.399,0.022,0.108,0.409,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Success,17,16,1,0,1.46,0.02,0.105,0.043,0.578,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Success,17,15,1,0,1.125,0.028,0.296,0.05,,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Success,16,16,0,0,1.056,0.03,0.088,0.356,0.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Success,18,16,0,1,2.413,0.033,0.09,0.067,0.862,0.123,,1.236,,,,,,,,,,,,,,,,,,,,,,,,,
640,Success,15,16,1,2,1.39,0.348,0.097,,0.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Success,15,18,1,0,3.387,0.346,0.128,,0.295,,0.564,,2.055,,,,,,,,,,,,,,,,,,,,,,,,
642,Success,15,15,1,1,0.55,0.226,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Success,15,17,0,1,2.057,0.198,0.088,,0.225,,1.545,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Success,24,16,3,1,620.283,0.028,0.121,0.064,0.626,0.1,,0.234,,0.458,,0.975,,2.227,,5.088,,10.8,,599.561,,,,,,,,,,,,,
645,Success,16,15,0,1,0.861,0.037,0.465,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Success,15,17,1,1,2.137,0.217,0.106,,0.259,,1.556,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Success,15,15,0,0,0.504,0.203,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Success,17,17,1,1,2.283,0.014,0.117,0.028,0.276,0.713,1.136,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Success,18,15,6,1,27.339,0.018,0.314,0.033,,0.127,,26.848,,,,,,,,,,,,,,,,,,,,,,,,,
650,Success,16,15,4,2,1.939,0.018,0.568,1.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Success,16,16,0,0,1.046,0.015,0.092,0.357,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Success,16,15,4,0,2.235,0.011,0.296,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Success,15,17,0,0,1.656,0.203,0.104,,0.265,,1.085,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Success,17,15,0,2,1.261,0.035,0.501,0.079,,0.646,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Success,15,15,1,4,1.02,0.345,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Success,16,15,2,1,0.826,0.026,0.316,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Success,15,16,0,2,1.749,0.198,0.125,,1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Success,16,16,0,0,1.066,0.018,0.11,0.356,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Success,16,15,0,1,0.849,0.027,0.465,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Success,16,22,4,1,106.541,0.019,0.113,2.495,0.265,,0.518,,1.061,,2.132,,9.105,,16.103,,74.732,,,,,,,,,,,,,,,,
661,Success,15,16,0,1,0.917,0.199,0.098,,0.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Success,17,17,2,0,2.823,0.024,0.125,0.047,0.294,1.264,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Success,15,16,1,1,0.955,0.227,0.105,,0.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Success,15,16,2,0,1.067,0.398,0.093,,0.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Success,15,21,1,4,70.16,0.345,0.121,,0.287,,0.543,,1.082,,2.197,,7.347,,58.238,,,,,,,,,,,,,,,,,,
666,Success,18,15,1,2,3.241,0.048,0.807,0.086,,0.159,,2.141,,,,,,,,,,,,,,,,,,,,,,,,,
667,Success,15,15,0,1,0.518,0.2,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Success,17,15,1,0,1.187,0.044,0.302,0.086,,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Success,15,15,2,0,0.559,0.264,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Success,17,16,2,1,2.883,0.045,0.09,0.089,0.612,2.047,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Success,15,16,1,1,1.314,0.347,0.101,,0.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Success,15,15,0,1,0.514,0.199,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Success,15,17,2,0,1.705,0.288,0.097,,0.259,,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Success,16,16,1,0,1.125,0.048,0.105,0.394,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Success,19,15,0,1,3.148,0.014,0.313,0.058,,0.108,,0.217,,2.439,,,,,,,,,,,,,,,,,,,,,,,
676,Success,15,16,1,2,1.29,0.234,0.117,,0.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Success,17,16,1,0,1.927,0.045,0.115,0.088,0.573,1.107,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Success,16,16,1,0,1.298,0.013,0.09,0.617,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Success,17,16,1,0,1.819,0.012,0.095,0.022,0.577,1.113,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Success,16,15,2,1,1.206,0.016,0.465,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Success,16,15,1,1,0.928,0.049,0.467,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Success,16,16,1,3,2.409,0.028,0.113,0.619,1.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Success,16,17,0,1,1.934,0.035,0.109,0.357,0.297,,1.135,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Success,15,16,2,1,1.004,0.271,0.114,,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Success,16,15,0,1,0.83,0.012,0.464,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Success,15,16,2,0,1.089,0.399,0.111,,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Success,16,16,3,0,2.146,0.01,0.122,1.437,0.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Success,16,15,0,0,0.673,0.018,0.297,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Success,17,18,1,4,10,0.032,0.095,0.058,0.239,1.113,0.574,,7.889,,,,,,,,,,,,,,,,,,,,,,,,
690,Success,15,16,1,1,1.198,0.218,0.113,,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Success,16,15,0,1,0.685,0.015,0.316,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Success,16,16,1,1,1.596,0.025,0.091,0.619,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Success,15,16,1,0,0.891,0.218,0.088,,0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Success,20,15,1,2,9.686,0.015,0.394,0.052,,0.097,,0.185,,0.361,,8.583,,,,,,,,,,,,,,,,,,,,,
695,Success,18,16,0,1,2.214,0.047,0.089,0.085,0.612,0.157,,1.225,,,,,,,,,,,,,,,,,,,,,,,,,
696,Success,15,17,2,0,2.055,0.64,0.105,,0.249,,1.062,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Success,16,15,0,0,0.672,0.022,0.297,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Success,16,18,0,1,3.491,0.042,0.116,0.355,0.27,,0.521,,2.187,,,,,,,,,,,,,,,,,,,,,,,,
699,Success,18,15,3,1,5.554,0.009,0.329,0.08,,0.149,,4.987,,,,,,,,,,,,,,,,,,,,,,,,,
700,Success,17,15,2,1,2.498,0.012,0.322,0.095,,2.068,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Success,15,15,1,0,0.643,0.345,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Success,16,16,0,0,1.081,0.023,0.109,0.36,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Success,17,15,0,1,1.212,0.031,0.462,0.078,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Success,16,15,1,0,0.712,0.019,0.298,0.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Success,16,15,3,0,1.368,0.005,0.297,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Success,15,16,1,0,0.911,0.219,0.108,,0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Success,18,16,0,1,2.314,0.007,0.102,0.037,0.858,0.08,,1.229,,,,,,,,,,,,,,,,,,,,,,,,,
708,Success,17,16,0,1,1.685,0.023,0.102,0.049,0.868,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Success,16,15,0,0,0.706,0.05,0.299,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Success,19,15,0,0,3.147,0.027,0.295,0.052,,0.113,,0.194,,2.466,,,,,,,,,,,,,,,,,,,,,,,
711,Success,17,16,2,3,4.152,0.033,0.104,0.06,2.629,1.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Success,18,17,1,0,3.248,0.044,0.109,0.09,0.261,0.165,1.083,1.497,,,,,,,,,,,,,,,,,,,,,,,,,
713,Success,15,16,1,2,1.761,0.218,0.112,,1.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Success,17,16,3,1,2.616,0.024,0.082,0.043,0.859,1.608,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Success,16,18,1,0,3.563,0.043,0.091,0.619,0.255,,0.494,,2.062,,,,,,,,,,,,,,,,,,,,,,,,
716,Success,18,17,0,1,2.941,0.036,0.093,0.076,0.23,0.134,1.133,1.238,,,,,,,,,,,,,,,,,,,,,,,,,
717,Success,16,15,1,1,0.9,0.037,0.467,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Success,15,18,1,1,4.184,0.346,0.1,,0.271,,0.484,,2.982,,,,,,,,,,,,,,,,,,,,,,,,
719,Success,17,17,1,1,2.686,0.032,0.093,0.058,0.224,1.12,1.158,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Success,16,16,0,1,1.355,0.017,0.121,0.356,0.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Success,15,15,1,0,0.512,0.217,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Success,17,15,1,0,1.469,0.019,0.294,0.035,,1.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,Success,17,16,1,0,1.865,0.022,0.1,0.04,0.581,1.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Success,15,15,1,1,0.536,0.218,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Success,18,15,1,4,3.239,0.02,0.964,0.037,,0.068,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,
726,Success,15,15,1,3,0.865,0.218,0.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,Success,15,15,0,1,0.664,0.199,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,Success,17,17,0,3,3.403,0.012,0.086,0.092,0.266,0.65,2.298,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Success,17,16,2,0,1.632,0.026,0.095,0.053,0.575,0.884,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Success,19,16,0,1,3.792,0.039,0.094,0.067,0.643,0.141,,0.282,,2.526,,,,,,,,,,,,,,,,,,,,,,,
731,Success,16,16,0,1,1.126,0.028,0.106,0.357,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Success,15,18,0,1,3.269,0.199,0.11,,0.267,,0.51,,2.183,,,,,,,,,,,,,,,,,,,,,,,,
733,Success,17,15,0,2,1.518,0.024,0.802,0.043,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Success,15,15,1,1,0.662,0.346,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,Success,16,16,0,1,1.108,0.008,0.125,0.356,0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Success,15,15,2,2,1.058,0.264,0.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Success,15,15,1,1,0.689,0.22,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Success,18,17,0,0,2.978,0.045,0.12,0.085,0.272,0.168,1.061,1.226,,,,,,,,,,,,,,,,,,,,,,,,,
739,Success,19,15,0,1,3.136,0.027,0.322,0.052,,0.096,,0.183,,2.456,,,,,,,,,,,,,,,,,,,,,,,
740,Success,17,15,1,1,1.264,0.017,0.463,0.038,,0.745,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Success,16,17,0,1,1.9,0.05,0.094,0.357,0.231,,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,
742,Success,17,15,1,1,1.304,0.034,0.461,0.067,,0.741,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Success,15,16,2,1,1.353,0.642,0.094,,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,Success,16,17,0,0,1.839,0.045,0.107,0.357,0.253,,1.077,,,,,,,,,,,,,,,,,,,,,,,,,,
745,Success,20,15,0,0,5.863,0.019,0.296,0.031,,0.063,,0.119,,0.237,,5.099,,,,,,,,,,,,,,,,,,,,,
746,Success,15,16,2,1,1.615,0.637,0.118,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,Success,16,15,1,0,0.932,0.014,0.296,0.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Success,16,21,0,1,41.164,0.049,0.114,0.366,0.265,,0.542,,1.063,,2.144,,6.634,,29.988,,,,,,,,,,,,,,,,,,
749,Success,18,17,1,0,3.949,0.045,0.124,0.085,0.286,0.151,1.061,2.197,,,,,,,,,,,,,,,,,,,,,,,,,
750,Success,17,16,1,1,1.535,0.009,0.118,0.05,0.613,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Success,16,15,1,0,0.949,0.035,0.297,0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Success,20,18,1,1,10.962,0.04,0.092,0.083,0.225,0.152,0.439,0.303,2.952,0.594,,6.081,,,,,,,,,,,,,,,,,,,,,
753,Success,16,16,0,0,1.1,0.033,0.131,0.357,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,Success,15,15,1,0,0.514,0.218,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Success,16,16,2,1,1.24,0.014,0.119,0.489,0.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Success,17,18,1,4,8.762,0.052,0.095,0.094,0.24,1.12,0.592,,6.569,,,,,,,,,,,,,,,,,,,,,,,,
757,Success,15,17,4,2,3.88,0.967,0.096,,0.292,,2.525,,,,,,,,,,,,,,,,,,,,,,,,,,
758,Success,15,15,2,1,1.099,0.636,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Success,17,17,0,2,2.61,0.027,0.102,0.049,0.289,0.648,1.495,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Success,17,19,3,0,7.633,0.04,0.1,0.079,0.258,1.608,0.494,,0.981,,4.074,,,,,,,,,,,,,,,,,,,,,,
761,Success,15,15,0,0,0.495,0.199,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Success,16,21,1,0,41.456,0.017,0.113,0.617,0.279,,0.537,,1.065,,2.147,,9.039,,27.643,,,,,,,,,,,,,,,,,,
763,Success,15,15,0,4,1.396,0.199,1.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Success,16,15,0,1,0.711,0.03,0.324,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Success,16,15,0,1,0.693,0.017,0.318,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Success,19,17,2,0,6.986,0.029,0.122,0.053,0.284,0.116,1.059,0.241,,5.082,,,,,,,,,,,,,,,,,,,,,,,
767,Success,16,15,0,2,0.75,0.015,0.378,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Success,15,16,1,2,1.513,0.345,0.104,,1.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Success,16,15,1,1,1.115,0.029,0.464,0.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,Success,16,16,0,2,1.403,0.014,0.089,0.358,0.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Success,15,16,0,1,1.188,0.198,0.125,,0.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Success,15,15,0,1,0.515,0.199,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,Success,15,16,0,1,0.949,0.199,0.129,,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Success,18,17,0,1,2.906,0.018,0.102,0.04,0.275,0.074,1.168,1.228,,,,,,,,,,,,,,,,,,,,,,,,,
775,Success,16,15,1,2,1.441,0.028,0.797,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Success,17,18,0,0,3.75,0.035,0.11,0.063,0.284,0.645,0.56,,2.053,,,,,,,,,,,,,,,,,,,,,,,,
777,Success,15,15,0,1,0.517,0.2,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Success,15,16,1,0,0.914,0.218,0.114,,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Success,16,22,2,1,91.558,0.04,0.102,0.724,0.24,,0.485,,0.995,,1.99,,8.635,,18.898,,59.448,,,,,,,,,,,,,,,,
780,Success,15,15,0,1,0.514,0.199,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Success,17,16,0,3,2.041,0.042,0.119,0.076,1.154,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Success,17,15,0,1,1.036,0.025,0.313,0.052,,0.647,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Success,15,17,0,4,3.85,0.198,0.094,,0.367,,3.191,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Success,15,15,3,1,1.548,1.233,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Success,15,16,1,1,0.972,0.218,0.119,,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Success,16,15,0,4,1.87,0.051,1.467,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Success,15,16,2,0,1.109,0.416,0.112,,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Success,16,16,4,4,2.531,0.03,0.087,1.094,1.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Success,20,15,1,3,10.133,0.035,0.463,0.074,,0.135,,0.269,,0.529,,8.628,,,,,,,,,,,,,,,,,,,,,
790,Success,15,20,1,1,18.712,0.218,0.107,,0.391,,0.541,,1.073,,2.163,,14.219,,,,,,,,,,,,,,,,,,,,
791,Success,15,15,0,1,0.661,0.198,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Success,15,15,2,2,0.92,0.383,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Success,15,15,0,1,0.513,0.198,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Success,15,15,2,1,0.724,0.262,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Success,15,18,0,2,5.828,0.199,0.102,,0.253,,0.483,,4.791,,,,,,,,,,,,,,,,,,,,,,,,
796,Success,15,15,2,0,0.942,0.644,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Success,16,15,0,1,0.838,0.017,0.465,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
